microsec deg hall1 hall2 accelX accelY
155795940 90 691 720 0.09 -1.47
155863540 90 762 763 0.93 0.69
155930100 90 767 767 -1.04 2.82
155997700 90 764 759 2.37 1.25
156064260 90 727 672 -0.76 -0.18
156132900 90 678 702 -1.09 3.97
156200500 90 762 763 -2.48 -1.06
156269140 90 765 767 0.33 2.67
156335700 90 766 760 0.47 -0.21
156403300 90 740 696 2.89 0.02
156469860 90 665 682 -2.08 2.83
156537460 90 758 760 2.03 -0.94
156605060 90 766 767 2.84 2.05
156671620 90 768 763 1.20 2.16
156738180 90 740 717 -0.28 0.77
156805780 90 653 665 0.57 2.37
156872340 90 751 757 -0.29 1.92
156939940 90 765 767 -2.19 -1.17
157008580 90 769 765 -4.06 1.82
157076180 90 749 732 -0.77 1.65
157143780 90 642 648 -0.59 -0.32
157212420 90 748 753 2.60 -0.22
157280020 90 767 767 2.58 0.80
157346580 90 764 765 0.46 1.81
157413140 90 748 738 -1.77 0.61
157480740 90 744 622 -1.39 0.56
157548352 90 749 749 -2.37 1.67
157615952 90 766 766 -2.60 -0.59
157684592 90 765 766 -0.80 0.68
157752192 90 755 746 0.18 2.64
157818748 90 717 634 -1.38 2.13
157886352 90 744 740 0.14 0.18
157952912 90 766 766 -0.20 0.84
158020512 90 766 766 -1.10 0.32
158088112 90 762 754 -1.31 0.95
158155708 90 701 651 0.07 -1.41
158223312 90 738 725 -1.55 -0.34
158291952 90 766 765 -3.75 0.56
158359552 90 770 767 -2.02 0.35
158427156 90 763 756 -0.44 -2.45
158495796 90 731 664 1.12 1.80
158562352 90 727 720 0.75 0.43
158628916 90 765 764 -0.79 2.97
158696512 90 768 768 -0.06 5.03
158764112 90 764 759 2.04 3.39
158830676 90 740 688 0.48 0.71
158897236 90 680 702 1.29 1.17
158963792 90 759 761 1.34 2.43
159030352 90 766 767 1.67 1.17
159096916 90 767 761 0.46 2.15
159163472 90 732 712 -2.34 0.65
159231076 90 680 668 1.16 3.74
159297636 90 754 758 1.96 -1.24
159365236 90 766 767 1.52 2.21
159431796 90 769 764 -2.78 3.52
159499392 90 747 727 -0.82 1.16
159566996 90 619 647 -2.77 -1.48
159635636 90 751 756 0.77 0.47
159702196 90 765 767 -1.53 -0.17
159770836 90 766 765 -0.08 1.20
159838436 90 750 741 0.68 3.82
159904996 90 697 634 -2.13 -0.48
159973636 90 744 751 1.59 0.66
160040192 90 766 766 0.70 1.69
160106752 90 769 766 -1.64 1.16
160174352 90 756 748 0.58 0.28
160240912 90 652 640 1.40 1.01
160307472 90 726 740 2.07 2.44
160374032 90 764 765 0.22 2.28
160440596 90 768 767 -1.75 0.76
160508184 90 759 754 1.57 0.54
160574744 90 720 652 1.13 1.37
160641304 90 706 724 -0.65 1.97
160708900 90 762 764 1.26 3.81
160775460 90 766 767 1.59 1.87
160842020 90 764 758 3.77 1.92
160908580 90 740 682 -2.37 3.61
160976180 90 669 700 -1.39 1.98
161043780 90 760 762 -0.73 1.22
161111380 90 766 767 0.59 3.33
161177940 90 765 761 -0.62 2.91
161245540 90 740 703 1.00 1.25
161312100 90 649 679 -1.57 -0.02
161380740 90 757 759 1.50 0.93
161447300 90 766 767 1.70 -0.61
161514900 90 766 763 0.31 0.49
161581460 90 737 721 -2.27 2.10
161649060 90 682 649 -0.99 0.67
161716660 90 751 756 -3.60 1.59
161836176 92 766 767 0.19 0.00
161896620 98 28836 0 0.00 0.00
161977416 112 643 638 -1.27 0.00
162054920 131 745 0 1.56 0.00
162132312 156 767 0 -2.25 0.00
162209728 174 762 0 -0.74 0.00
162287108 176 655 0 1.39 0.00
162364516 173 749 0 0.44 0.00
162390012 173 767 0 0.80 4.29
162451768 173 763 766 2.10 1.36
162519368 173 762 753 3.87 1.74
162638900 179 608 645 3.10 0.00
162716372 180 -18350 31457 0.00 0.00
162748680 180 2621 -13107 0.00 0.00
162817156 180 -2621 0 0.00 0.00
162884756 180 -20972 -13107 0.00 0.00
162958588 180 20972 20972 0.00 2.45
163030344 180 26214 766 0.00 0.83
163100024 180 -23593 766 0.00 1.83
163170744 180 -15729 684 0.00 0.32
163241460 180 -23593 735 0.00 0.65
163312180 180 768 766 2.56 -0.31
163380824 180 769 765 -3.88 0.14
163449460 180 743 718 0.90 1.81
163517060 180 645 684 1.82 0.09
163584664 180 761 763 1.37 -0.09
163653304 180 766 767 3.89 0.04
163720904 180 758 752 3.34 2.64
163788504 180 742 618 2.42 0.00
163856100 180 754 18350 -2.40 0.00
163926824 180 764 -2621 0.22 0.00
163996508 180 -15729 15729 0.00 0.00
164069308 180 20972 -28836 0.00 4.39
164142116 180 -5243 749 0.00 2.45
164211796 180 20972 766 0.00 0.72
164281476 180 18350 762 0.00 -2.16
164352196 180 31457 720 0.00 4.36
164421864 180 -23593 649 0.00 2.94
164492580 180 28836 763 0.00 0.59
164562264 180 5243 768 0.00 -2.31
164631944 180 20972 753 0.00 2.48
164701624 180 -18350 699 0.00 -2.38
164773384 180 31457 758 0.00 1.55
164843060 180 31457 765 0.00 5.29
164912740 180 23593 763 0.00 2.37
164982420 180 -20972 631 0.00 -2.29
165054180 180 -5243 741 0.00 -0.86
165124904 180 -10486 766 0.00 -2.77
165196668 180 -23593 766 0.00 0.17
165267388 180 669 667 1.79 -0.20
165336032 180 716 723 -2.08 0.00
165404664 180 766 -7864 -0.72 0.00
165527300 180 767 -7864 -0.47 1.56
165554236 180 -13107 614 0.00 0.00
165624956 180 18350 26214 0.00 0.00
165696716 180 -2621 15729 0.00 1.31
165768472 180 20972 765 0.00 0.29
165838148 180 -13107 736 0.00 3.75
165908872 180 0 635 0.00 -3.15
165975424 180 -20972 761 0.00 2.29
166046144 180 7864 766 0.00 2.57
166114784 180 -10486 760 0.00 -0.12
166186544 180 10486 649 0.00 0.44
166256224 180 749 752 -0.95 -0.93
166325908 180 767 767 4.24 1.23
166393504 180 765 761 0.27 0.93
166461104 180 695 675 2.36 0.71
166528704 180 698 706 -1.70 -4.27
166598392 180 764 765 -3.93 -0.06
166668064 180 763 766 0.18 0.90
166735668 180 747 738 2.23 0.96
166803268 180 601 641 1.42 1.83
166870868 180 759 760 1.10 2.97
166938468 180 766 767 0.49 1.47
167006068 180 764 760 1.58 -2.33
